Frequency(Hz),Current_Fault,P2306001,P2306003,Eng Unit,P2305002,AMEC
1.21E+07,3.908540872,3.333258252,3.3658108,3.38E+00,3.39E+00,3.38E+00
1.21E+07,3.9053665,3.333842351,3.366128814,3.38E+00,3.39E+00,3.38E+00
1.21E+07,3.903856642,3.334253428,3.366412303,3.38E+00,3.39E+00,3.38E+00
1.21E+07,3.901986186,3.334862464,3.366922407,3.38E+00,3.39E+00,3.38E+00
1.21E+07,3.899176026,3.335212216,3.367820494,3.39E+00,3.39E+00,3.38E+00
1.21E+07,3.897695089,3.335552073,3.368609584,3.39E+00,3.39E+00,3.39E+00
1.21E+07,3.896091653,3.336126124,3.368602903,3.39E+00,3.39E+00,3.39E+00
1.22E+07,3.893195251,3.336510998,3.369233239,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.890647839,3.337038251,3.36979141,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.888717403,3.337581063,3.370630812,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.885632023,3.33821103,3.371064386,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.883892456,3.338431277,3.37119054,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.882720682,3.339121522,3.37186129,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.880055896,3.339611646,3.372334218,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.878214628,3.340030506,3.372925273,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.875463805,3.340588348,3.373485194,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.873912238,3.341012172,3.373893358,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.872117357,3.341101998,3.374529425,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.870086594,3.341924897,3.375006874,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.867579234,3.342449225,3.375330377,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.865813745,3.342844347,3.375761027,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.863735835,3.343012915,3.376528682,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.861212839,3.343830579,3.37678912,3.39E+00,3.40E+00,3.39E+00
1.22E+07,3.860020293,3.344452134,3.377585865,3.40E+00,3.40E+00,3.40E+00
1.22E+07,3.857799149,3.344924082,3.378079152,3.40E+00,3.40E+00,3.40E+00
1.22E+07,3.855545854,3.345380116,3.378870655,3.40E+00,3.40E+00,3.40E+00
1.22E+07,3.853254,3.345628345,3.379123177,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.852273399,3.346211252,3.379629038,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.85051467,3.346848858,3.380092195,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.847705156,3.347541358,3.380702391,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.845388831,3.348074676,3.381485367,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.843499547,3.3482039,3.381671596,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.84188036,3.348592587,3.382231316,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.840643758,3.349132623,3.383021352,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.838311919,3.349786354,3.383338389,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.835400194,3.350220065,3.383997104,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.834102001,3.35058961,3.384324543,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.832196883,3.350833467,3.385065418,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.830996819,3.351564197,3.385162502,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.828917009,3.352127533,3.386294912,3.40E+00,3.41E+00,3.40E+00
1.22E+07,3.827045362,3.352582549,3.386558588,3.41E+00,3.41E+00,3.41E+00
1.22E+07,3.825116903,3.352973902,3.387223154,3.41E+00,3.41E+00,3.41E+00
1.22E+07,3.823673617,3.353688078,3.387508509,3.41E+00,3.41E+00,3.41E+00
1.22E+07,3.822254049,3.354165061,3.388297043,3.41E+00,3.41E+00,3.41E+00
1.22E+07,3.820045812,3.354521022,3.38881062,3.41E+00,3.42E+00,3.41E+00
1.22E+07,3.817037432,3.355185103,3.389097388,3.41E+00,3.42E+00,3.41E+00
1.22E+07,3.816156571,3.355543042,3.390270162,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.813249416,3.355870309,3.390203318,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.812730921,3.356373583,3.390868506,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.81127308,3.357127696,3.391463577,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.808524953,3.357310992,3.391910258,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.807209573,3.357953786,3.392272704,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.804093887,3.358491669,3.393088648,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.803190195,3.359145615,3.393562479,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.80115098,3.359544585,3.394180778,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.800114043,3.360014626,3.394813647,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.798368515,3.360493958,3.395233861,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.796959944,3.361152029,3.395596598,3.41E+00,3.42E+00,3.41E+00
1.23E+07,3.794576306,3.361559899,3.396361705,3.42E+00,3.42E+00,3.42E+00
1.23E+07,3.793373166,3.36224085,3.396804629,3.42E+00,3.42E+00,3.42E+00
1.23E+07,3.790946043,3.362431071,3.397479274,3.42E+00,3.42E+00,3.42E+00
1.23E+07,3.789235676,3.362800159,3.397932862,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.788059324,3.363493184,3.398428947,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.786543071,3.36406445,3.398960824,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.785381771,3.364254537,3.399638204,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.782811137,3.364998491,3.400314145,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.781175218,3.365485293,3.400807834,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.779853495,3.36601166,3.401441118,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.778174006,3.366589614,3.401862775,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.776750932,3.366885252,3.402164288,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.775043088,3.367333568,3.402833363,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.773246379,3.368068934,3.40363397,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.771686003,3.368144355,3.403810944,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.769912457,3.36919389,3.404505559,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.768216398,3.369858971,3.405288078,3.42E+00,3.43E+00,3.42E+00
1.23E+07,3.766418834,3.370183041,3.405732594,3.43E+00,3.43E+00,3.43E+00
1.23E+07,3.764530347,3.37068713,3.406423482,3.43E+00,3.43E+00,3.43E+00
1.23E+07,3.763561831,3.37088521,3.406912943,3.43E+00,3.43E+00,3.43E+00
1.23E+07,3.762241161,3.371665904,3.407412883,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.760910957,3.372145532,3.407606508,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.758837987,3.373030213,3.40836893,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.757754137,3.373425264,3.409189053,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.755852008,3.373692367,3.409812958,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.754070332,3.374262631,3.410074159,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.752304584,3.374708381,3.410657375,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.750598193,3.375133441,3.411151186,3.43E+00,3.44E+00,3.43E+00
1.23E+07,3.749353349,3.375741956,3.412005666,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.748551647,3.376151654,3.412814979,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.746283887,3.376780825,3.412974215,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.745574511,3.377320959,3.413523146,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.743203029,3.377759595,3.4142593,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.74196396,3.378124419,3.414866202,3.43E+00,3.44E+00,3.43E+00
1.24E+07,3.740722889,3.378759637,3.415313375,3.43E+00,3.44E+00,3.44E+00
1.24E+07,3.739571761,3.379092665,3.415410585,3.44E+00,3.44E+00,3.44E+00
1.24E+07,3.738123725,3.379993917,3.416315655,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.736296488,3.380342098,3.416765335,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.734741804,3.38077682,3.417560901,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.732980755,3.381369629,3.418171985,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.731286203,3.382094946,3.41821171,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.730212525,3.382516551,3.419325659,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.728390923,3.382773891,3.419991041,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.726990496,3.383634432,3.42030011,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.725373037,3.383659982,3.420949943,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.724211153,3.384527215,3.421212918,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.722643994,3.385055549,3.421727406,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.721437035,3.385683896,3.422793153,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.719849349,3.386196277,3.423308201,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.718680691,3.386669034,3.42381423,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.717301876,3.38739081,3.424352747,3.44E+00,3.45E+00,3.44E+00
1.24E+07,3.715624733,3.387665344,3.424992673,3.44E+00,3.45E+00,3.45E+00
1.24E+07,3.714802519,3.388191736,3.425517121,3.45E+00,3.45E+00,3.45E+00
1.24E+07,3.713466576,3.389023319,3.426214361,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.711559758,3.389131909,3.426385887,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.71053092,3.389761156,3.427379773,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.708370099,3.390546435,3.427765707,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.707805485,3.390910655,3.428227808,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.70645726,3.391878285,3.429198197,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.704525368,3.39202028,3.429656364,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.702700508,3.391993972,3.42989284,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.701468352,3.392821961,3.430786488,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.700381267,3.393650654,3.431348153,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.699494898,3.39409803,3.431602267,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.698106723,3.394360765,3.432561842,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.696233947,3.395009457,3.432957697,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.695178022,3.395528393,3.433679903,3.45E+00,3.46E+00,3.45E+00
1.24E+07,3.69369641,3.396387738,3.43421914,3.45E+00,3.46E+00,3.46E+00
1.24E+07,3.692591841,3.396839963,3.435127504,3.46E+00,3.46E+00,3.46E+00
1.25E+07,3.691449135,3.397091573,3.435444445,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.689827686,3.397683865,3.435965843,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.688591481,3.398229018,3.43649217,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.687679586,3.399409355,3.436935066,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.68581244,3.399533521,3.438122657,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.685338415,3.4000729,3.438443366,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.683187624,3.400435179,3.438957539,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.682045327,3.401152009,3.439669335,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.680685888,3.401585867,3.440094641,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.679614021,3.402042605,3.441010173,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.678031389,3.40242772,3.441316279,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.677123195,3.402781927,3.44191046,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.675893446,3.403972806,3.442294455,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.673881586,3.404429308,3.443467362,3.46E+00,3.47E+00,3.46E+00
1.25E+07,3.672683874,3.405043752,3.444092066,3.47E+00,3.47E+00,3.47E+00
1.25E+07,3.671314408,3.405346717,3.444744789,3.47E+00,3.47E+00,3.47E+00
1.25E+07,3.670420267,3.405688534,3.444876937,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.668978965,3.406444859,3.445369096,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.668004124,3.407068777,3.446088318,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.666282285,3.407495131,3.446811669,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.664851262,3.408562028,3.447660235,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.664534446,3.408422947,3.44841436,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.662829819,3.408870869,3.44869086,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.662374749,3.410135705,3.449127244,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.661293981,3.410166853,3.449706728,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.659148198,3.410816817,3.450670483,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.658638247,3.411259906,3.450952294,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.657313369,3.411811449,3.451574967,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.656399546,3.412394263,3.45215044,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.654104971,3.412925053,3.452985551,3.47E+00,3.48E+00,3.47E+00
1.25E+07,3.653271972,3.413676144,3.453319868,3.47E+00,3.48E+00,3.48E+00
1.25E+07,3.652301779,3.414547684,3.454333748,3.48E+00,3.48E+00,3.48E+00
1.25E+07,3.650731759,3.414744469,3.454232206,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.649781797,3.415123711,3.455462644,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.648424256,3.415674949,3.45589452,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.647197719,3.416528437,3.456301095,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.646225986,3.416872166,3.457174673,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.645663357,3.417387181,3.457483444,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.64441866,3.418060171,3.45839994,3.48E+00,3.49E+00,3.48E+00
1.25E+07,3.643291308,3.418954416,3.459098059,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.640961008,3.419124623,3.459909697,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.640198822,3.419788965,3.460436259,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.638585541,3.420091356,3.460739404,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.637779897,3.420739796,3.461490801,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.636579182,3.421663552,3.462138293,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.635438815,3.421815599,3.46284927,3.48E+00,3.49E+00,3.48E+00
1.26E+07,3.634444379,3.422467018,3.463189489,3.49E+00,3.49E+00,3.49E+00
1.26E+07,3.633119273,3.423158182,3.464050031,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.632597694,3.423757416,3.464629769,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.631109786,3.424411373,3.465099732,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.629299603,3.424569942,3.466069064,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.628652003,3.425491188,3.466514418,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.627478257,3.42620651,3.46687861,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.62687615,3.426244307,3.46752368,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.625166697,3.42737992,3.468597225,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.624647071,3.427917499,3.46896914,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.62294568,3.428284906,3.469515873,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.62165216,3.428899061,3.470131891,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.620267662,3.429404371,3.470981646,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.620159786,3.430045925,3.471407781,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.618936184,3.430417093,3.472715329,3.49E+00,3.50E+00,3.49E+00
1.26E+07,3.616771553,3.431117163,3.472632592,3.50E+00,3.50E+00,3.50E+00
1.26E+07,3.616482637,3.431728615,3.473420895,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.615025209,3.432218406,3.474142531,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.613809971,3.433101943,3.475017005,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.612632293,3.433557349,3.475584229,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.611594387,3.434176653,3.476238487,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.610225863,3.434402538,3.47661459,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.609629817,3.435226577,3.477469601,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.608682734,3.435960391,3.478089595,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.607025441,3.436511225,3.478912325,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.606479877,3.437092804,3.479283572,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.604849393,3.437525361,3.48021834,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.60404,3.438475775,3.480955356,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.602689867,3.438823721,3.481142784,3.50E+00,3.51E+00,3.50E+00
1.26E+07,3.602136608,3.439374608,3.48225532,3.51E+00,3.51E+00,3.51E+00
1.26E+07,3.600894048,3.440239494,3.482376132,3.50E+00,3.51E+00,3.51E+00
1.26E+07,3.599911003,3.440527153,3.483572577,3.51E+00,3.52E+00,3.51E+00
1.26E+07,3.598588557,3.441476661,3.483807264,3.51E+00,3.52E+00,3.51E+00
1.26E+07,3.597715128,3.441563347,3.484795247,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.596992036,3.44266672,3.485531134,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.595422984,3.443201492,3.485990159,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.59465026,3.443343451,3.486560788,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.593380805,3.444130401,3.487009225,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.592234801,3.444988162,3.487813038,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.591315948,3.445261093,3.488627699,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.590572967,3.446044259,3.489236559,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.589280472,3.446064251,3.489798499,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.588115544,3.446941295,3.490296005,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.587463678,3.447897351,3.491026049,3.51E+00,3.52E+00,3.51E+00
1.27E+07,3.586069689,3.448479685,3.492181984,3.51E+00,3.52E+00,3.52E+00
1.27E+07,3.58534489,3.449075752,3.492484015,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.584437644,3.449443069,3.493273996,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.582846575,3.450236009,3.493944172,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.582332075,3.451099799,3.494730723,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.580611736,3.451225253,3.494918435,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.58005769,3.451932008,3.496164269,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.57862994,3.452571574,3.496905759,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.577876381,3.453284742,3.497048757,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.577050902,3.453990592,3.498297678,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.575828853,3.454409851,3.498788385,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.574870429,3.455341762,3.499696225,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.573773054,3.455771927,3.499830011,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.572820794,3.45611832,3.501034237,3.52E+00,3.53E+00,3.52E+00
1.27E+07,3.572018181,3.456882966,3.501282776,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.570744796,3.457781684,3.501909567,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.569965218,3.45821718,3.502677683,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.569260279,3.458714295,3.503073734,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.567898088,3.459349122,3.504027453,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.56677941,3.460076459,3.504844904,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.566524381,3.460307846,3.505320863,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.56468137,3.461169784,3.50609713,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.563715291,3.461731534,3.507022896,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.562995979,3.462421521,3.507411968,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.561743652,3.462935667,3.508251402,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.560933061,3.463511744,3.509069455,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.559962809,3.464534811,3.509802283,3.53E+00,3.54E+00,3.53E+00
1.27E+07,3.559065211,3.464937055,3.510602,3.53E+00,3.54E+00,3.54E+00
1.27E+07,3.557737846,3.465639239,3.510962183,3.54E+00,3.55E+00,3.54E+00
1.27E+07,3.557292862,3.466274043,3.511986691,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.555969611,3.467169233,3.511969675,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.554930368,3.46736743,3.513009156,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.553701851,3.468211304,3.513676881,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.552980928,3.468823578,3.514742906,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.552055908,3.469649257,3.515222114,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.551364568,3.47044618,3.51567205,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.549964551,3.470903806,3.516891359,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.549100593,3.471351916,3.517673703,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.547865216,3.47182561,3.517986048,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.547496859,3.472876914,3.518887078,3.54E+00,3.55E+00,3.54E+00
1.28E+07,3.546773168,3.473216408,3.519234129,3.54E+00,3.56E+00,3.55E+00
1.28E+07,3.545521485,3.47421025,3.519960083,3.54E+00,3.56E+00,3.55E+00
1.28E+07,3.544391734,3.474649915,3.521024961,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.543356675,3.474772516,3.52141833,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.542321977,3.47560986,3.52223351,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.541722583,3.476435022,3.523112803,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.540596498,3.477599994,3.523780462,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.539554425,3.477648195,3.524617884,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.538744994,3.478510406,3.525351722,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.537991921,3.479322446,3.525697175,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.537459581,3.479772106,3.526562995,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.536297197,3.480169333,3.527519582,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.535037372,3.480864054,3.528422323,3.55E+00,3.56E+00,3.55E+00
1.28E+07,3.534067038,3.481433537,3.52864379,3.55E+00,3.57E+00,3.56E+00
1.28E+07,3.533125506,3.482011344,3.529600674,3.55E+00,3.57E+00,3.56E+00
1.28E+07,3.532207326,3.483238988,3.530447272,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.531299515,3.483676306,3.53082593,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.53062224,3.484134166,3.532282021,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.529852282,3.485014885,3.532248592,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.529004502,3.485294328,3.533117233,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.527602309,3.486395734,3.533709572,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.527071169,3.486956728,3.534434326,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.525977594,3.487178927,3.535218799,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.525143781,3.488023394,3.536055672,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.523908675,3.489031132,3.536909545,3.56E+00,3.57E+00,3.56E+00
1.28E+07,3.523381456,3.489652805,3.537363959,3.56E+00,3.57E+00,3.57E+00
1.28E+07,3.522616731,3.4899101,3.538391625,3.56E+00,3.58E+00,3.57E+00
1.28E+07,3.521318699,3.490827879,3.539381186,3.56E+00,3.58E+00,3.57E+00
1.28E+07,3.520533492,3.491347256,3.540085083,3.57E+00,3.58E+00,3.57E+00
1.28E+07,3.52000472,3.491757655,3.540404165,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.518962933,3.492867931,3.541188048,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.517883461,3.493796109,3.54225883,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.516840284,3.494248435,3.542913927,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.516409293,3.494626812,3.543901927,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.514631119,3.495120528,3.544397845,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.514216908,3.495995979,3.544548979,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.513795797,3.497011051,3.545664466,3.57E+00,3.58E+00,3.57E+00
1.29E+07,3.512526854,3.497158644,3.546652894,3.57E+00,3.58E+00,3.58E+00
1.29E+07,3.511424514,3.498229813,3.547126097,3.57E+00,3.59E+00,3.58E+00
1.29E+07,3.510711872,3.498680499,3.548007726,3.57E+00,3.59E+00,3.58E+00
1.29E+07,3.509832548,3.498951774,3.548324691,3.58E+00,3.59E+00,3.58E+00
1.29E+07,3.509362221,3.500176017,3.54952191,3.58E+00,3.59E+00,3.58E+00
1.29E+07,3.508117104,3.500526758,3.550196088,3.58E+00,3.59E+00,3.58E+00
1.29E+07,3.507316353,3.501656058,3.550955198,3.58E+00,3.59E+00,3.58E+00
1.29E+07,3.506610711,3.501778017,3.551628339,3.58E+00,3.59E+00,3.58E+00
1.29E+07,3.50574248,3.502532608,3.552399559,3.58E+00,3.59E+00,3.58E+00
